Date,Close
1985-01-01,10.770000457763672
1985-02-01,11.550000190734863
1985-03-01,11.289999961853027
1985-04-01,10.90999984741211
1985-05-01,9.680000305175781
1985-06-01,9.649999618530273
1985-07-01,9.979999542236328
1985-08-01,9.739999771118164
1985-09-01,9.729999542236328
1985-10-01,9.470000267028809
1985-11-01,9.069999694824219
1985-12-01,8.489999771118164
1986-01-01,8.529999732971191
1986-02-01,7.909999847412109
1986-03-01,7.190000057220459
1986-04-01,7.170000076293945
1986-05-01,7.820000171661377
1986-06-01,7.230000019073486
1986-07-01,7.019999980926514
1986-08-01,6.400000095367432
1986-09-01,6.980000019073486
1986-10-01,6.760000228881836
1986-11-01,6.650000095367432
1986-12-01,6.809999942779541
1987-01-01,6.710000038146973
1987-02-01,6.710000038146973
1987-03-01,7.019999980926514
1987-04-01,7.820000171661377
1987-05-01,8.149999618530273
1987-06-01,8.020000457763672
1987-07-01,8.210000038146973
1987-08-01,8.520000457763672
1987-09-01,9.210000038146973
1987-10-01,8.369999885559082
1987-11-01,8.430000305175781
1987-12-01,8.329999923706055
1988-01-01,7.760000228881836
1988-02-01,7.639999866485596
1988-03-01,8.039999961853027
1988-04-01,8.329999923706055
1988-05-01,8.729999542236328
1988-06-01,8.40999984741211
1988-07-01,8.75
1988-08-01,8.949999809265137
1988-09-01,8.609999656677246
1988-10-01,8.369999885559082
1988-11-01,8.90999984741211
1988-12-01,9.140000343322754
1989-01-01,9.079999923706055
1989-02-01,9.420000076293945
1989-03-01,9.529999732971191
1989-04-01,9.0600004196167
1989-05-01,8.649999618530273
1989-06-01,8.029999732971191
1989-07-01,7.559999942779541
1989-08-01,8.270000457763672
1989-09-01,8.359999656677246
1989-10-01,7.860000133514404
1989-11-01,7.739999771118164
1989-12-01,7.860000133514404
1990-01-01,8.350000381469727
1990-02-01,8.4399995803833
1990-03-01,8.649999618530273
1990-04-01,9.039999961853027
1990-05-01,8.5600004196167
1990-06-01,8.350000381469727
1990-07-01,8.130000114440918
1990-08-01,8.5
1990-09-01,8.470000267028809
1990-10-01,8.239999771118164
